id,name,ibge_code,state_id:id
city_1100015,Alta Floresta D'Oeste,1100015,br_ro
city_1100106,Guajará-Mirim,1100106,br_ro
city_1301704,Humaitá,1301704,br_am
city_2308302,Milagres,2308302,br_ce
city_2308351,Milhã,2308351,br_ce
city_2308377,Miraíma,2308377,br_ce
city_2308401,Missão Velha,2308401,br_ce
city_2308500,Mombaça,2308500,br_ce
city_2308609,Monsenhor Tabosa,2308609,br_ce
city_2308708,Morada Nova,2308708,br_ce
city_2308807,Moraújo,2308807,br_ce
city_2308906,Morrinhos,2308906,br_ce
city_2309003,Mucambo,2309003,br_ce
city_1301803,Ipixuna,1301803,br_am
city_2309102,Mulungu,2309102,br_ce
city_2309201,Nova Olinda,2309201,br_ce
city_2309300,Nova Russas,2309300,br_ce
city_2309409,Novo Oriente,2309409,br_ce
city_2309458,Ocara,2309458,br_ce
city_2309508,Orós,2309508,br_ce
city_2309607,Pacajus,2309607,br_ce
city_2309706,Pacatuba,2309706,br_ce
city_2309805,Pacoti,2309805,br_ce
city_2309904,Pacujá,2309904,br_ce
city_1301852,Iranduba,1301852,br_am
city_2310001,Palhano,2310001,br_ce
city_2310100,Palmácia,2310100,br_ce
city_2310209,Paracuru,2310209,br_ce
city_2310258,Paraipaba,2310258,br_ce
city_2310308,Parambu,2310308,br_ce
city_2310407,Paramoti,2310407,br_ce
city_2310506,Pedra Branca,2310506,br_ce
city_2310605,Penaforte,2310605,br_ce
city_2310704,Pentecoste,2310704,br_ce
city_2310803,Pereiro,2310803,br_ce
city_1301902,Itacoatiara,1301902,br_am
city_2310852,Pindoretama,2310852,br_ce
city_2310902,Piquet Carneiro,2310902,br_ce
city_2310951,Pires Ferreira,2310951,br_ce
city_2311009,Poranga,2311009,br_ce
city_2311108,Porteiras,2311108,br_ce
city_2311207,Potengi,2311207,br_ce
city_2311231,Potiretama,2311231,br_ce
city_2311264,Quiterianópolis,2311264,br_ce
city_2311306,Quixadá,2311306,br_ce
city_2311355,Quixelô,2311355,br_ce
city_1301951,Itamarati,1301951,br_am
city_2311405,Quixeramobim,2311405,br_ce
city_2311504,Quixeré,2311504,br_ce
city_2311603,Redenção,2311603,br_ce
city_2311702,Reriutaba,2311702,br_ce
city_2311801,Russas,2311801,br_ce
city_2311900,Saboeiro,2311900,br_ce
city_2311959,Salitre,2311959,br_ce
city_2312007,Santana do Acaraú,2312007,br_ce
city_2312106,Santana do Cariri,2312106,br_ce
city_2312205,Santa Quitéria,2312205,br_ce
city_1302009,Itapiranga,1302009,br_am
city_2312304,São Benedito,2312304,br_ce
city_2312403,São Gonçalo do Amarante,2312403,br_ce
city_2312502,São João do Jaguaribe,2312502,br_ce
city_2312601,São Luís do Curu,2312601,br_ce
city_2312700,Senador Pompeu,2312700,br_ce
city_2312809,Senador Sá,2312809,br_ce
city_2312908,Sobral,2312908,br_ce
city_2313005,Solonópole,2313005,br_ce
city_2313104,Tabuleiro do Norte,2313104,br_ce
city_2313203,Tamboril,2313203,br_ce
city_1302108,Japurá,1302108,br_am
city_2313252,Tarrafas,2313252,br_ce
city_2313302,Tauá,2313302,br_ce
city_2313351,Tejuçuoca,2313351,br_ce
city_2313401,Tianguá,2313401,br_ce
city_2313500,Trairi,2313500,br_ce
city_2313559,Tururu,2313559,br_ce
city_2313609,Ubajara,2313609,br_ce
city_2313708,Umari,2313708,br_ce
city_2313757,Umirim,2313757,br_ce
city_2313807,Uruburetama,2313807,br_ce
city_1302207,Juruá,1302207,br_am
city_2313906,Uruoca,2313906,br_ce
city_2313955,Varjota,2313955,br_ce
city_2314003,Várzea Alegre,2314003,br_ce
city_2314102,Viçosa do Ceará,2314102,br_ce
city_2400109,Acari,2400109,br_rn
city_2400208,Açu,2400208,br_rn
city_2400307,Afonso Bezerra,2400307,br_rn
city_2400406,Água Nova,2400406,br_rn
city_2400505,Alexandria,2400505,br_rn
city_2400604,Almino Afonso,2400604,br_rn
city_1302306,Jutaí,1302306,br_am
city_2400703,Alto do Rodrigues,2400703,br_rn
city_2400802,Angicos,2400802,br_rn
city_2400901,Antônio Martins,2400901,br_rn
city_2401008,Apodi,2401008,br_rn
city_2401107,Areia Branca,2401107,br_rn
city_2401206,Arês,2401206,br_rn
city_2401305,Augusto Severo,2401305,br_rn
city_2401404,Baía Formosa,2401404,br_rn
city_2401453,Baraúna,2401453,br_rn
city_2401503,Barcelona,2401503,br_rn
city_1302405,Lábrea,1302405,br_am
city_2401602,Bento Fernandes,2401602,br_rn
city_2401651,Bodó,2401651,br_rn
city_2401701,Bom Jesus,2401701,br_rn
city_2401800,Brejinho,2401800,br_rn
city_2401859,Caiçara do Norte,2401859,br_rn
city_2401909,Caiçara do Rio do Vento,2401909,br_rn
city_2402006,Caicó,2402006,br_rn
city_2402105,Campo Redondo,2402105,br_rn
city_2402204,Canguaretama,2402204,br_rn
city_2402303,Caraúbas,2402303,br_rn
city_1100114,Jaru,1100114,br_ro
city_1302504,Manacapuru,1302504,br_am
city_2402402,Carnaúba dos Dantas,2402402,br_rn
city_2402501,Carnaubais,2402501,br_rn
city_2402600,Ceará-Mirim,2402600,br_rn
city_2402709,Cerro Corá,2402709,br_rn
city_2402808,Coronel Ezequiel,2402808,br_rn
city_2402907,Coronel João Pessoa,2402907,br_rn
city_2403004,Cruzeta,2403004,br_rn
city_2403103,Currais Novos,2403103,br_rn
city_2403202,Doutor Severiano,2403202,br_rn
city_2403251,Parnamirim,2403251,br_rn
city_1302553,Manaquiri,1302553,br_am
city_2403301,Encanto,2403301,br_rn
city_2403400,Equador,2403400,br_rn
city_2403509,Espírito Santo,2403509,br_rn
city_2403608,Extremoz,2403608,br_rn
city_2403707,Felipe Guerra,2403707,br_rn
city_2403756,Fernando Pedroza,2403756,br_rn
city_2403806,Florânia,2403806,br_rn
city_2403905,Francisco Dantas,2403905,br_rn
city_2404002,Frutuoso Gomes,2404002,br_rn
city_2404101,Galinhos,2404101,br_rn
city_1302603,Manaus,1302603,br_am
city_2404200,Goianinha,2404200,br_rn
city_2404309,Governador Dix-Sept Rosado,2404309,br_rn
city_2404408,Grossos,2404408,br_rn
city_2404507,Guamaré,2404507,br_rn
city_2404606,Ielmo Marinho,2404606,br_rn
city_2404705,Ipanguaçu,2404705,br_rn
city_2404804,Ipueira,2404804,br_rn
city_2404853,Itajá,2404853,br_rn
city_2404903,Itaú,2404903,br_rn
city_2405009,Jaçanã,2405009,br_rn
city_1302702,Manicoré,1302702,br_am
city_2405108,Jandaíra,2405108,br_rn
city_2405207,Janduís,2405207,br_rn
city_2405306,Januário Cicco,2405306,br_rn
city_2405405,Japi,2405405,br_rn
city_2405504,Jardim de Angicos,2405504,br_rn
city_2405603,Jardim de Piranhas,2405603,br_rn
city_2405702,Jardim do Seridó,2405702,br_rn
city_2405801,João Câmara,2405801,br_rn
city_2405900,João Dias,2405900,br_rn
city_2406007,José da Penha,2406007,br_rn
city_1302801,Maraã,1302801,br_am
city_2406106,Jucurutu,2406106,br_rn
city_2406155,Jundiá,2406155,br_rn
city_2406205,Lagoa d'Anta,2406205,br_rn
city_2406304,Lagoa de Pedras,2406304,br_rn
city_2406403,Lagoa de Velhos,2406403,br_rn
city_2406502,Lagoa Nova,2406502,br_rn
city_2406601,Lagoa Salgada,2406601,br_rn
city_2406700,Lajes,2406700,br_rn
city_2406809,Lajes Pintadas,2406809,br_rn
city_2406908,Lucrécia,2406908,br_rn
city_1302900,Maués,1302900,br_am
city_2407005,Luís Gomes,2407005,br_rn
city_2407104,Macaíba,2407104,br_rn
city_2407203,Macau,2407203,br_rn
city_2407252,Major Sales,2407252,br_rn
city_2407302,Marcelino Vieira,2407302,br_rn
city_2407401,Martins,2407401,br_rn
city_2407500,Maxaranguape,2407500,br_rn
city_2407609,Messias Targino,2407609,br_rn
city_2407708,Montanhas,2407708,br_rn
city_2407807,Monte Alegre,2407807,br_rn
city_1303007,Nhamundá,1303007,br_am
city_2407906,Monte das Gameleiras,2407906,br_rn
city_2408003,Mossoró,2408003,br_rn
city_2408102,Natal,2408102,br_rn
city_2408201,Nísia Floresta,2408201,br_rn
city_2408300,Nova Cruz,2408300,br_rn
city_2408409,Olho-d'Água do Borges,2408409,br_rn
city_2408508,Ouro Branco,2408508,br_rn
city_2408607,Paraná,2408607,br_rn
city_2408706,Paraú,2408706,br_rn
city_2408805,Parazinho,2408805,br_rn
city_1303106,Nova Olinda do Norte,1303106,br_am
city_2408904,Parelhas,2408904,br_rn
city_2408953,Rio do Fogo,2408953,br_rn
city_2409100,Passa e Fica,2409100,br_rn
city_2409209,Passagem,2409209,br_rn
city_2409308,Patu,2409308,br_rn
city_2409332,Santa Maria,2409332,br_rn
city_2409407,Pau dos Ferros,2409407,br_rn
city_2409506,Pedra Grande,2409506,br_rn
city_2409605,Pedra Preta,2409605,br_rn
city_2409704,Pedro Avelino,2409704,br_rn
city_1303205,Novo Airão,1303205,br_am
city_2409803,Pedro Velho,2409803,br_rn
city_2409902,Pendências,2409902,br_rn
city_2410009,Pilões,2410009,br_rn
city_2410108,Poço Branco,2410108,br_rn
city_2410207,Portalegre,2410207,br_rn
city_2410256,Porto do Mangue,2410256,br_rn
city_2410306,Presidente Juscelino,2410306,br_rn
city_2410405,Pureza,2410405,br_rn
city_2410504,Rafael Fernandes,2410504,br_rn
city_2410603,Rafael Godeiro,2410603,br_rn
city_1303304,Novo Aripuanã,1303304,br_am
city_2410702,Riacho da Cruz,2410702,br_rn
city_2410801,Riacho de Santana,2410801,br_rn
city_2410900,Riachuelo,2410900,br_rn
city_2411007,Rodolfo Fernandes,2411007,br_rn
city_2411056,Tibau,2411056,br_rn
city_2411106,Ruy Barbosa,2411106,br_rn
city_2411205,Santa Cruz,2411205,br_rn
city_2411403,Santana do Matos,2411403,br_rn
city_2411429,Santana do Seridó,2411429,br_rn
city_2411502,Santo Antônio,2411502,br_rn
city_1100122,Ji-Paraná,1100122,br_ro
city_1303403,Parintins,1303403,br_am
city_2411601,São Bento do Norte,2411601,br_rn
city_2411700,São Bento do Trairí,2411700,br_rn
city_2411809,São Fernando,2411809,br_rn
city_2411908,São Francisco do Oeste,2411908,br_rn
city_2412005,São Gonçalo do Amarante,2412005,br_rn
city_2412104,São João do Sabugi,2412104,br_rn
city_2412203,São José de Mipibu,2412203,br_rn
city_2412302,São José do Campestre,2412302,br_rn
city_2412401,São José do Seridó,2412401,br_rn
city_2412500,São Miguel,2412500,br_rn
city_1303502,Pauini,1303502,br_am
city_2412559,São Miguel do Gostoso,2412559,br_rn
city_2412609,São Paulo do Potengi,2412609,br_rn
city_2412708,São Pedro,2412708,br_rn
city_2412807,São Rafael,2412807,br_rn
city_2412906,São Tomé,2412906,br_rn
city_2413003,São Vicente,2413003,br_rn
city_2413102,Senador Elói de Souza,2413102,br_rn
city_2413201,Senador Georgino Avelino,2413201,br_rn
city_2413300,Serra de São Bento,2413300,br_rn
city_2413359,Serra do Mel,2413359,br_rn
city_1303536,Presidente Figueiredo,1303536,br_am
city_2413409,Serra Negra do Norte,2413409,br_rn
city_2413508,Serrinha,2413508,br_rn
city_2413557,Serrinha dos Pintos,2413557,br_rn
city_2413607,Severiano Melo,2413607,br_rn
city_2413706,Sítio Novo,2413706,br_rn
city_2413805,Taboleiro Grande,2413805,br_rn
city_2413904,Taipu,2413904,br_rn
city_2414001,Tangará,2414001,br_rn
city_2414100,Tenente Ananias,2414100,br_rn
city_2414159,Tenente Laurentino Cruz,2414159,br_rn
city_1303569,Rio Preto da Eva,1303569,br_am
city_2414209,Tibau do Sul,2414209,br_rn
city_2414308,Timbaúba dos Batistas,2414308,br_rn
city_2414407,Touros,2414407,br_rn
city_2414456,Triunfo Potiguar,2414456,br_rn
city_2414506,Umarizal,2414506,br_rn
city_2414605,Upanema,2414605,br_rn
city_2414704,Várzea,2414704,br_rn
city_2414753,Venha-Ver,2414753,br_rn
city_2414803,Vera Cruz,2414803,br_rn
city_2414902,Viçosa,2414902,br_rn
city_1303601,Santa Isabel do Rio Negro,1303601,br_am
city_2415008,Vila Flor,2415008,br_rn
city_2500106,Água Branca,2500106,br_pb
city_2500205,Aguiar,2500205,br_pb
city_2500304,Alagoa Grande,2500304,br_pb
city_2500403,Alagoa Nova,2500403,br_pb
city_2500502,Alagoinha,2500502,br_pb
city_2500536,Alcantil,2500536,br_pb
city_2500577,Algodão de Jandaíra,2500577,br_pb
city_2500601,Alhandra,2500601,br_pb
city_2500700,São João do Rio do Peixe,2500700,br_pb
city_1303700,Santo Antônio do Içá,1303700,br_am
city_2500734,Amparo,2500734,br_pb
city_2500775,Aparecida,2500775,br_pb
city_2500809,Araçagi,2500809,br_pb
city_2500908,Arara,2500908,br_pb
city_2501005,Araruna,2501005,br_pb
city_2501104,Areia,2501104,br_pb
city_2501153,Areia de Baraúnas,2501153,br_pb
city_2501203,Areial,2501203,br_pb
city_2501302,Aroeiras,2501302,br_pb
city_2501351,Assunção,2501351,br_pb
city_1303809,São Gabriel da Cachoeira,1303809,br_am
city_2501401,Baía da Traição,2501401,br_pb
city_2501500,Bananeiras,2501500,br_pb
city_2501534,Baraúna,2501534,br_pb
city_2501575,Barra de Santana,2501575,br_pb
city_2501609,Barra de Santa Rosa,2501609,br_pb
city_2501708,Barra de São Miguel,2501708,br_pb
city_2501807,Bayeux,2501807,br_pb
city_2501906,Belém,2501906,br_pb
city_2502003,Belém do Brejo do Cruz,2502003,br_pb
city_2502052,Bernardino Batista,2502052,br_pb
city_1303908,São Paulo de Olivença,1303908,br_am
city_2502102,Boa Ventura,2502102,br_pb
city_2502151,Boa Vista,2502151,br_pb
city_2502201,Bom Jesus,2502201,br_pb
city_2502300,Bom Sucesso,2502300,br_pb
city_2502409,Bonito de Santa Fé,2502409,br_pb
city_2502508,Boqueirão,2502508,br_pb
city_2502607,Igaracy,2502607,br_pb
city_2502706,Borborema,2502706,br_pb
city_2502805,Brejo do Cruz,2502805,br_pb
city_2502904,Brejo dos Santos,2502904,br_pb
city_1303957,São Sebastião do Uatumã,1303957,br_am
city_2503001,Caaporã,2503001,br_pb
city_2503100,Cabaceiras,2503100,br_pb
city_2503209,Cabedelo,2503209,br_pb
city_2503308,Cachoeira dos Índios,2503308,br_pb
city_2503407,Cacimba de Areia,2503407,br_pb
city_2503506,Cacimba de Dentro,2503506,br_pb
city_2503555,Cacimbas,2503555,br_pb
city_2503605,Caiçara,2503605,br_pb
city_2503704,Cajazeiras,2503704,br_pb
city_2503753,Cajazeirinhas,2503753,br_pb
city_1304005,Silves,1304005,br_am
city_2503803,Caldas Brandão,2503803,br_pb
city_2503902,Camalaú,2503902,br_pb
city_2504009,Campina Grande,2504009,br_pb
city_2504033,Capim,2504033,br_pb
city_2504074,Caraúbas,2504074,br_pb
city_2504108,Carrapateira,2504108,br_pb
city_2504157,Casserengue,2504157,br_pb
city_2504207,Catingueira,2504207,br_pb
city_2504306,Catolé do Rocha,2504306,br_pb
city_2504355,Caturité,2504355,br_pb
city_1100130,Machadinho D'Oeste,1100130,br_ro
city_1304062,Tabatinga,1304062,br_am
city_2504405,Conceição,2504405,br_pb
city_2504504,Condado,2504504,br_pb
city_2504603,Conde,2504603,br_pb
city_2504702,Congo,2504702,br_pb
city_2504801,Coremas,2504801,br_pb
city_2504850,Coxixola,2504850,br_pb
city_2504900,Cruz do Espírito Santo,2504900,br_pb
city_2505006,Cubati,2505006,br_pb
city_2505105,Cuité,2505105,br_pb
city_2505204,Cuitegi,2505204,br_pb
city_1304104,Tapauá,1304104,br_am
city_2505238,Cuité de Mamanguape,2505238,br_pb
city_2505279,Curral de Cima,2505279,br_pb
city_2505303,Curral Velho,2505303,br_pb
city_2505352,Damião,2505352,br_pb
city_2505402,Desterro,2505402,br_pb
city_2505501,Vista Serrana,2505501,br_pb
city_2505600,Diamante,2505600,br_pb
city_2505709,Dona Inês,2505709,br_pb
city_2505808,Duas Estradas,2505808,br_pb
city_2505907,Emas,2505907,br_pb
city_1304203,Tefé,1304203,br_am
city_2506004,Esperança,2506004,br_pb
city_2506103,Fagundes,2506103,br_pb
city_2506202,Frei Martinho,2506202,br_pb
city_2506251,Gado Bravo,2506251,br_pb
city_2506301,Guarabira,2506301,br_pb
city_2506400,Gurinhém,2506400,br_pb
city_2506509,Gurjão,2506509,br_pb
city_2506608,Ibiara,2506608,br_pb
city_2506707,Imaculada,2506707,br_pb
city_2506806,Ingá,2506806,br_pb
city_1304237,Tonantins,1304237,br_am
city_2506905,Itabaiana,2506905,br_pb
city_2507002,Itaporanga,2507002,br_pb
city_2507101,Itapororoca,2507101,br_pb
city_2507200,Itatuba,2507200,br_pb
city_2507309,Jacaraú,2507309,br_pb
city_2507408,Jericó,2507408,br_pb
city_2507507,João Pessoa,2507507,br_pb
city_2507606,Juarez Távora,2507606,br_pb
city_2507705,Juazeirinho,2507705,br_pb
city_2507804,Junco do Seridó,2507804,br_pb
city_1304260,Uarini,1304260,br_am
city_2507903,Juripiranga,2507903,br_pb
city_2508000,Juru,2508000,br_pb
city_2508109,Lagoa,2508109,br_pb
city_2508208,Lagoa de Dentro,2508208,br_pb
city_2508307,Lagoa Seca,2508307,br_pb
city_2508406,Lastro,2508406,br_pb
city_2508505,Livramento,2508505,br_pb
city_2508554,Logradouro,2508554,br_pb
city_2508604,Lucena,2508604,br_pb
city_2508703,Mãe d'Água,2508703,br_pb
city_1304302,Urucará,1304302,br_am
city_2508802,Malta,2508802,br_pb
city_2508901,Mamanguape,2508901,br_pb
city_2509008,Manaíra,2509008,br_pb
city_2509057,Marcação,2509057,br_pb
city_2509107,Mari,2509107,br_pb
city_2509156,Marizópolis,2509156,br_pb
city_2509206,Massaranduba,2509206,br_pb
city_2509305,Mataraca,2509305,br_pb
city_2509339,Matinhas,2509339,br_pb
city_2509370,Mato Grosso,2509370,br_pb
city_1304401,Urucurituba,1304401,br_am
city_2509396,Maturéia,2509396,br_pb
city_2509404,Mogeiro,2509404,br_pb
city_2509503,Montadas,2509503,br_pb
city_2509602,Monte Horebe,2509602,br_pb
city_2509701,Monteiro,2509701,br_pb
city_2509800,Mulungu,2509800,br_pb
city_2509909,Natuba,2509909,br_pb
city_2510006,Nazarezinho,2510006,br_pb
city_2510105,Nova Floresta,2510105,br_pb
city_2510204,Nova Olinda,2510204,br_pb
city_1400027,Amajari,1400027,br_rr
city_2510303,Nova Palmeira,2510303,br_pb
city_2510402,Olho d'Água,2510402,br_pb
city_2510501,Olivedos,2510501,br_pb
city_2510600,Ouro Velho,2510600,br_pb
city_2510659,Parari,2510659,br_pb
city_2510709,Passagem,2510709,br_pb
city_2510808,Patos,2510808,br_pb
city_2510907,Paulista,2510907,br_pb
city_2511004,Pedra Branca,2511004,br_pb
city_2511103,Pedra Lavrada,2511103,br_pb
city_1400050,Alto Alegre,1400050,br_rr
city_2511202,Pedras de Fogo,2511202,br_pb
city_2511301,Piancó,2511301,br_pb
city_2511400,Picuí,2511400,br_pb
city_2511509,Pilar,2511509,br_pb
city_2511608,Pilões,2511608,br_pb
city_2511707,Pilõezinhos,2511707,br_pb
city_2511806,Pirpirituba,2511806,br_pb
city_2511905,Pitimbu,2511905,br_pb
city_2512002,Pocinhos,2512002,br_pb
city_2512036,Poço Dantas,2512036,br_pb
city_1400100,Boa Vista,1400100,br_rr
city_2512077,Poço de José de Moura,2512077,br_pb
city_2512101,Pombal,2512101,br_pb
city_2512200,Prata,2512200,br_pb
city_2512309,Princesa Isabel,2512309,br_pb
city_2512408,Puxinanã,2512408,br_pb
city_2512507,Queimadas,2512507,br_pb
city_2512606,Quixabá,2512606,br_pb
city_2512705,Remígio,2512705,br_pb
city_2512721,Pedro Régis,2512721,br_pb
city_2512747,Riachão,2512747,br_pb
city_1100148,Nova Brasilândia D'Oeste,1100148,br_ro
city_1400159,Bonfim,1400159,br_rr
city_2512754,Riachão do Bacamarte,2512754,br_pb
city_2512762,Riachão do Poço,2512762,br_pb
city_2512788,Riacho de Santo Antônio,2512788,br_pb
city_2512804,Riacho dos Cavalos,2512804,br_pb
city_2512903,Rio Tinto,2512903,br_pb
city_2513000,Salgadinho,2513000,br_pb
city_2513109,Salgado de São Félix,2513109,br_pb
city_2513158,Santa Cecília,2513158,br_pb
city_2513208,Santa Cruz,2513208,br_pb
city_2513307,Santa Helena,2513307,br_pb
city_1400175,Cantá,1400175,br_rr
city_2513356,Santa Inês,2513356,br_pb
city_2513406,Santa Luzia,2513406,br_pb
city_2513505,Santana de Mangueira,2513505,br_pb
city_2513604,Santana dos Garrotes,2513604,br_pb
city_2513653,Santarém,2513653,br_pb
city_2513703,Santa Rita,2513703,br_pb
city_2513802,Santa Teresinha,2513802,br_pb
city_2513851,Santo André,2513851,br_pb
city_2513901,São Bento,2513901,br_pb
city_2513927,São Bentinho,2513927,br_pb
city_1400209,Caracaraí,1400209,br_rr
city_2513943,São Domingos do Cariri,2513943,br_pb
city_2513968,São Domingos de Pombal,2513968,br_pb
city_2513984,São Francisco,2513984,br_pb
city_2514008,São João do Cariri,2514008,br_pb
city_2514107,São João do Tigre,2514107,br_pb
city_2514206,São José da Lagoa Tapada,2514206,br_pb
city_2514305,São José de Caiana,2514305,br_pb
city_2514404,São José de Espinharas,2514404,br_pb
city_2514453,São José dos Ramos,2514453,br_pb
city_2514503,São José de Piranhas,2514503,br_pb
city_1400233,Caroebe,1400233,br_rr
city_2514552,São José de Princesa,2514552,br_pb
city_2514602,São José do Bonfim,2514602,br_pb
city_2514651,São José do Brejo do Cruz,2514651,br_pb
city_2514701,São José do Sabugi,2514701,br_pb
city_2514800,São José dos Cordeiros,2514800,br_pb
city_2514909,São Mamede,2514909,br_pb
city_2515005,São Miguel de Taipu,2515005,br_pb
city_2515104,São Sebastião de Lagoa de Roça,2515104,br_pb
city_2515203,São Sebastião do Umbuzeiro,2515203,br_pb
city_2515302,Sapé,2515302,br_pb
city_1400282,Iracema,1400282,br_rr
city_2515401,Seridó,2515401,br_pb
city_2515500,Serra Branca,2515500,br_pb
city_2515609,Serra da Raiz,2515609,br_pb
city_2515708,Serra Grande,2515708,br_pb
city_2515807,Serra Redonda,2515807,br_pb
city_2515906,Serraria,2515906,br_pb
city_2515930,Sertãozinho,2515930,br_pb
city_2515971,Sobrado,2515971,br_pb
city_2516003,Solânea,2516003,br_pb
city_2516102,Soledade,2516102,br_pb
city_1400308,Mucajaí,1400308,br_rr
city_2516151,Sossêgo,2516151,br_pb
city_2516201,Sousa,2516201,br_pb
city_2516300,Sumé,2516300,br_pb
city_2516409,Campo de Santana,2516409,br_pb
city_2516508,Taperoá,2516508,br_pb
city_2516607,Tavares,2516607,br_pb
city_2516706,Teixeira,2516706,br_pb
city_2516755,Tenório,2516755,br_pb
city_2516805,Triunfo,2516805,br_pb
city_2516904,Uiraúna,2516904,br_pb
city_1400407,Normandia,1400407,br_rr
city_2517001,Umbuzeiro,2517001,br_pb
city_2517100,Várzea,2517100,br_pb
city_2517209,Vieirópolis,2517209,br_pb
city_2517407,Zabelê,2517407,br_pb
city_2600054,Abreu e Lima,2600054,br_pe
city_2600104,Afogados da Ingazeira,2600104,br_pe
city_2600203,Afrânio,2600203,br_pe
city_2600302,Agrestina,2600302,br_pe
city_2600401,Água Preta,2600401,br_pe
city_2600500,Águas Belas,2600500,br_pe
city_1400456,Pacaraima,1400456,br_rr
city_2600609,Alagoinha,2600609,br_pe
city_2600708,Aliança,2600708,br_pe
city_2600807,Altinho,2600807,br_pe
city_2600906,Amaraji,2600906,br_pe
city_2601003,Angelim,2601003,br_pe
city_2601052,Araçoiaba,2601052,br_pe
city_2601102,Araripina,2601102,br_pe
city_2601201,Arcoverde,2601201,br_pe
city_2601300,Barra de Guabiraba,2601300,br_pe
city_2601409,Barreiros,2601409,br_pe
city_1400472,Rorainópolis,1400472,br_rr
city_2601508,Belém de Maria,2601508,br_pe
city_2601607,Belém de São Francisco,2601607,br_pe
city_2601706,Belo Jardim,2601706,br_pe
city_2601805,Betânia,2601805,br_pe
city_2601904,Bezerros,2601904,br_pe
city_2602001,Bodocó,2602001,br_pe
city_2602100,Bom Conselho,2602100,br_pe
city_2602209,Bom Jardim,2602209,br_pe
city_2602308,Bonito,2602308,br_pe
city_2602407,Brejão,2602407,br_pe
city_1400506,São João da Baliza,1400506,br_rr
city_2602506,Brejinho,2602506,br_pe
city_2602605,Brejo da Madre de Deus,2602605,br_pe
city_2602704,Buenos Aires,2602704,br_pe
city_2602803,Buíque,2602803,br_pe
city_2602902,Cabo de Santo Agostinho,2602902,br_pe
city_2603009,Cabrobó,2603009,br_pe
city_2603108,Cachoeirinha,2603108,br_pe
city_2603207,Caetés,2603207,br_pe
city_2603306,Calçado,2603306,br_pe
city_2603405,Calumbi,2603405,br_pe
city_1100155,Ouro Preto do Oeste,1100155,br_ro
city_1400605,São Luiz,1400605,br_rr
city_2603454,Camaragibe,2603454,br_pe
city_2603504,Camocim de São Félix,2603504,br_pe
city_2603603,Camutanga,2603603,br_pe
city_2603702,Canhotinho,2603702,br_pe
city_2603801,Capoeiras,2603801,br_pe
city_2603900,Carnaíba,2603900,br_pe
city_2603926,Carnaubeira da Penha,2603926,br_pe
city_2604007,Carpina,2604007,br_pe
city_2604106,Caruaru,2604106,br_pe
city_2604155,Casinhas,2604155,br_pe
city_1400704,Uiramutã,1400704,br_rr
city_2604205,Catende,2604205,br_pe
city_2604304,Cedro,2604304,br_pe
city_2604403,Chã de Alegria,2604403,br_pe
city_2604502,Chã Grande,2604502,br_pe
city_2604601,Condado,2604601,br_pe
city_2604700,Correntes,2604700,br_pe
city_2604809,Cortês,2604809,br_pe
city_2604908,Cumaru,2604908,br_pe
city_2605004,Cupira,2605004,br_pe
city_2605103,Custódia,2605103,br_pe
city_1500107,Abaetetuba,1500107,br_pa
city_2605152,Dormentes,2605152,br_pe
city_2605202,Escada,2605202,br_pe
city_2605301,Exu,2605301,br_pe
city_2605400,Feira Nova,2605400,br_pe
city_2605459,Fernando de Noronha,2605459,br_pe
city_2605509,Ferreiros,2605509,br_pe
city_2605608,Flores,2605608,br_pe
city_2605707,Floresta,2605707,br_pe
city_2605806,Frei Miguelinho,2605806,br_pe
city_2605905,Gameleira,2605905,br_pe
city_1500131,Abel Figueiredo,1500131,br_pa
city_2606002,Garanhuns,2606002,br_pe
city_2606101,Glória do Goitá,2606101,br_pe
city_2606200,Goiana,2606200,br_pe
city_2606309,Granito,2606309,br_pe
city_2606408,Gravatá,2606408,br_pe
city_2606507,Iati,2606507,br_pe
city_2606606,Ibimirim,2606606,br_pe
city_2606705,Ibirajuba,2606705,br_pe
city_2606804,Igarassu,2606804,br_pe
city_2606903,Iguaraci,2606903,br_pe
city_1500206,Acará,1500206,br_pa
city_2607000,Inajá,2607000,br_pe
city_2607109,Ingazeira,2607109,br_pe
city_2607208,Ipojuca,2607208,br_pe
city_2607307,Ipubi,2607307,br_pe
city_2607406,Itacuruba,2607406,br_pe
city_2607505,Itaíba,2607505,br_pe
city_2607604,Ilha de Itamaracá,2607604,br_pe
city_2607653,Itambé,2607653,br_pe
city_2607703,Itapetim,2607703,br_pe
city_2607752,Itapissuma,2607752,br_pe
city_1500305,Afuá,1500305,br_pa
city_2607802,Itaquitinga,2607802,br_pe
city_2607901,Jaboatão dos Guararapes,2607901,br_pe
city_2607950,Jaqueira,2607950,br_pe
city_2608008,Jataúba,2608008,br_pe
city_2608057,Jatobá,2608057,br_pe
city_2608107,João Alfredo,2608107,br_pe
city_2608206,Joaquim Nabuco,2608206,br_pe
city_2608255,Jucati,2608255,br_pe
city_2608305,Jupi,2608305,br_pe
city_2608404,Jurema,2608404,br_pe
city_1500347,Água Azul do Norte,1500347,br_pa
city_2608453,Lagoa do Carro,2608453,br_pe
city_2608503,Lagoa do Itaenga,2608503,br_pe
city_2608602,Lagoa do Ouro,2608602,br_pe
